"This RNA Expression meta-signature was derived from Illumina's BaseSpace Correlation Engine Meta-Analysis app. The analysis aggregated 15 Biosets for SARS day4 post-infection vs control Lung tissue experiments from twelve independent studies (GSE23955, GSE36969, GSE40824, GSE40827, GSE49262, GSE50000, GSE50878, GSE51386, GSE51387, GSE64660, GSE64661, GSE68820) and four strains (SARS-CoV GZ02, SARS-CoV HC-SZ-6103, SARS-CoV Urbani, SARS-CoV MA15). For more go to https://github.com/BioinfoSolutions/Coronavirus_metadata.



The export table from the Meta-Analysis was transformed in the following ways to define this SARS-CoV day4 post-infection lung meta-signature. The bioset-specific gene scores were modified with fold change directionality, then the signed bioset-specific gene scores were averaged for each gene across all biosets for a signed overall score. The genes and scores were then imported using the Fold Change (+/- mode) option to use the directional values and rank."				
				
Gene	Specificity	Abs Score Sum	Score Sum	Score Ave
Casc5	12 out of 15	708.6054458	639.3267415	42.62178277
Steap4	11 out of 15	639.2081617	639.2081617	42.61387745
Stil	11 out of 15	638.137368	638.137368	42.5424912
Tgm1	8 out of 15	638.0055543	638.0055543	42.53370362
Il11	7 out of 15	637.9909527	637.9909527	42.53273018
Ckap4	12 out of 15	637.7605237	637.7605237	42.51736825
Cd300lf	10 out of 15	636.9244589	636.9244589	42.46163059
Oip5	10 out of 15	636.6538025	636.6538025	42.44358683
LOC711078	11 out of 15	705.2365787	635.552669	42.37017793
D17H6S56E-5	11 out of 15	633.1393768	633.1393768	42.20929178
Gpr65	10 out of 15	633.0146555	633.0146555	42.20097703
Fam26f	10 out of 15	666.9022037	631.6645079	42.11096719
Kif23	13 out of 15	773.6747878	629.6189803	41.97459868
Trim25	11 out of 15	628.1506645	628.1506645	41.87671097
Hist1h2ao	10 out of 15	627.6995571	627.6995572	41.84663714
Clec4d	10 out of 15	652.1061563	627.3682544	41.82455029
Kifc1	10 out of 15	626.8370268	626.8370268	41.78913512
Clca2	8 out of 15	626.8360172	626.8360172	41.78906781
Cdc20	9 out of 15	626.8224112	626.8224112	41.78816075
9130017N09Rik	11 out of 15	654.4707414	625.601631	41.7067754
4632434I11Rik	11 out of 15	649.7900864	624.3282727	41.62188485
BC055324	12 out of 15	623.6241925	623.6241925	41.57494616
SECTM1	9 out of 15	649.4746006	623.2132689	41.54755126
Tnfaip6	10 out of 15	622.5045603	622.5045603	41.50030402
