"This RNA Expression meta-signature was derived from Illumina's BaseSpace Correlation Engine Meta-Analysis app. The analysis aggregated 15 Biosets for SARS day7 post-infection vs control Lung tissue experiments from ten independent studies (GSE40824, GSE40827, GSE49262, GSE49263, GSE50000, GSE50878, GSE51386, GSE51387, GSE64660, GSE68820) and two strains (SARS-CoV MA15, icSARS-CoV). For more go to https://github.com/BioinfoSolutions/Coronavirus_metadata."		
"The export table from the Meta-Analysis was transformed in the following ways to define this SARS-CoV day7 post-infection lung meta-signature. The bioset-specific gene scores were modified with fold change directionality, then the signed bioset-specific gene scores were averaged for each gene across all biosets for a signed overall score. The genes and scores were then imported using the Fold Change (+/- mode) option to use the directional values and rank."""		
		
Gene	Specificity	Score Ave
Hps1	8 out of 11	13.85392344
Ptpn6	11 out of 11	13.85521229
Cenpo	10 out of 11	13.86204779
Il17ra	9 out of 11	13.86478255
Kctd5	10 out of 11	13.87065843
Prmt1	8 out of 11	13.87287789
Gca	8 out of 11	13.8799541
Syt11	7 out of 11	13.88085439
Nras	9 out of 11	13.88437169
Cda	8 out of 11	13.88827435
Fancm	10 out of 11	13.90941441
Ccdc50	10 out of 11	13.91913154
Galns	8 out of 11	13.91945699
Atp6v0a2	10 out of 11	13.93752403
Lrrc59	8 out of 11	13.94568683
AK082805	7 out of 11	13.95291951
0610007P22Rik	7 out of 11	13.95880215
Taf9	9 out of 11	13.96459433
Ubfd1	9 out of 11	13.97467143
Ran	8 out of 11	13.9856096
Vps33a	8 out of 11	13.98815745
ENSMUSG00000042864	7 out of 11	14.01764581
Hist1h2bm	8 out of 11	14.02006948
Afg3l1	10 out of 11	14.02495982
Tnfaip8	8 out of 11	14.02685074
Mrpl18	10 out of 11	14.03383366
Ckap5	9 out of 11	14.04924669
Setd8	10 out of 11	14.04969729
Gm20559	7 out of 11	14.07302363
Shisa4	9 out of 11	14.11678742
Adam19	8 out of 11	14.14293485
Slc22a16	7 out of 11	14.14501091
A_52_P232314	9 out of 11	14.20070149
Gns	10 out of 11	14.20706271
Camk1d	8 out of 11	14.21555609
Pgk1	8 out of 11	14.23907318
Snrpa1	10 out of 11	14.25478361
Pira6	8 out of 11	14.26843007
Shisa5	8 out of 11	14.29945197
Pno1	9 out of 11	14.30043398
Ap3s1	9 out of 11	14.30855607
Scamp5	9 out of 11	14.31873723
A_52_P521607	7 out of 11	14.31932384
Lrrc33	8 out of 11	14.32855119
Stard4	10 out of 11	14.33392024
Noc4l	8 out of 11	14.34365165
Gpx7	9 out of 11	14.34920643
Cpsf2	10 out of 11	14.35825826
Tor3a	7 out of 11	14.37558236
Hmgcr	8 out of 11	14.38792282
Eya4	7 out of 11	14.39169467
Pvt1	9 out of 11	14.3932083
Cpsf1	7 out of 11	14.3970242
Rbbp8	9 out of 11	14.40116628
Serpine1	7 out of 11	14.41104409
Ncapd3	7 out of 11	14.42942917
Maf	8 out of 11	14.43245146
Pkib	7 out of 11	14.44625624
Dtx4	8 out of 11	14.46144691
Rassf4	9 out of 11	14.48199595
Jak3	8 out of 11	14.51014572
Mob3a	9 out of 11	14.51672071
Hmgb3	10 out of 11	14.57184885
Arntl	7 out of 11	14.57894135
Gtpbp8	10 out of 11	14.58757288
Slmo2	9 out of 11	14.59062277
Cdc34	9 out of 11	14.63178618
Lactb	9 out of 11	14.64265788
Nhlrc3	10 out of 11	14.64398939
Mapkapk3	9 out of 11	14.6585521
Tnfaip6	8 out of 11	14.66418349
LOC235882	9 out of 11	14.66709916
Aaas	9 out of 11	14.67130477
Tep1	10 out of 11	14.67186523
Snap29	10 out of 11	14.67883925
Rab10	10 out of 11	14.68453926
Rin1	7 out of 11	14.68643411
Psma4	10 out of 11	14.70770457
Tmem86a	7 out of 11	14.71265913
Elf4	7 out of 11	14.7176224
Fam96a	10 out of 11	14.75976739
Muc4	7 out of 11	14.81018185
Actr3	8 out of 11	14.8198037
Vstm5	9 out of 11	14.82201313
Hjurp	9 out of 11	14.84014819
Pign	10 out of 11	14.84402448
Helb	9 out of 11	14.84588426
Mbnl3	8 out of 11	14.86919024
Ttll12	10 out of 11	14.88748866
ENSMUSG00000004943	9 out of 11	14.90235613
Auh	10 out of 11	14.90309603
Trav6d-6	7 out of 11	14.90903318
Suv39h1	9 out of 11	14.91151293
Rrp12	8 out of 11	14.95615594
1810033B17Rik	9 out of 11	14.9944437
Arsb	9 out of 11	14.99617225
Tcirg1	7 out of 11	15.00536867
Tbrg4	10 out of 11	15.00865396
Ttc9c	10 out of 11	15.01393113
Mtr	10 out of 11	15.07272511
Uchl3	10 out of 11	15.07618645
Rwdd2b	10 out of 11	15.07651098
H2afz	11 out of 11	15.09537148
Ska2	7 out of 11	15.1029801
Tnfrsf12a	7 out of 11	15.1173079
Apol7c	7 out of 11	15.11948975
Ralgps1	8 out of 11	15.14925083
Gm6316	9 out of 11	15.20021126
Clec2i	7 out of 11	15.20370388
Gng12	10 out of 11	15.22409381
Rfwd3	9 out of 11	15.22783778
C1rb	8 out of 11	15.22856523
Lrch4	7 out of 11	15.23602117
Rab43	8 out of 11	15.23629085
Bax	10 out of 11	15.23875969
Rad51l1	8 out of 11	15.24319304
Mcph1	10 out of 11	15.24619341
Ydjc	10 out of 11	15.25265016
Psmc3ip	10 out of 11	15.25495324
Scarb2	10 out of 11	15.2933445
Eaf2	9 out of 11	15.3153791
Rap1gap2	8 out of 11	15.31737463
Hist1h2ba	8 out of 11	15.32577786
Lsm5	9 out of 11	15.3556454
Lnpep	9 out of 11	15.36018528
Pycr1	7 out of 11	15.37329224
Mtpn	10 out of 11	15.37611231
Jak2	10 out of 11	15.37954407
Abcb1b	9 out of 11	15.41809596
Irf8	9 out of 11	15.42019969
Trim12a	10 out of 11	15.42414555
Sbno2	9 out of 11	15.44297873
A_52_P635608	7 out of 11	15.45007404
Frmd5	10 out of 11	15.47936224
Tnfaip2	7 out of 11	15.48796694
Naa25	7 out of 11	15.49754082
Cdk5rap2	9 out of 11	15.49829932
Piga	10 out of 11	15.49954598
Tmpo	9 out of 11	15.52383165
Tmem229b	8 out of 11	15.52413252
Nod2	7 out of 11	15.53271984
Eri2	10 out of 11	15.53679528
A_52_P520161	10 out of 11	15.56072954
Nmt1	10 out of 11	15.56402125
Fstl1	9 out of 11	15.56989895
Tmem194	10 out of 11	15.57689625
Tor1aip2	9 out of 11	15.58326916
Alyref	10 out of 11	15.63135106
BC052040	9 out of 11	15.63581988
Cela1	9 out of 11	15.6663639
Trmt6	9 out of 11	15.67276519
Bst1	9 out of 11	15.67575702
Ctsb	10 out of 11	15.68399481
Ppih	9 out of 11	15.70399227
Ube2j1	9 out of 11	15.71859139
Smg7	9 out of 11	15.72710521
Fjx1	7 out of 11	15.72802632
Psme1	10 out of 11	15.76331985
Ube2s	9 out of 11	15.77606947
A_52_P336685	7 out of 11	15.79482422
2310061C15Rik	10 out of 11	15.80440747
Ssr3	9 out of 11	15.82765803
Memo1	10 out of 11	15.84014441
Nop58	9 out of 11	15.8578921
A_52_P390700	8 out of 11	15.88326598
Capg	9 out of 11	15.89879465
Plec	9 out of 11	15.96820326
Nup93	10 out of 11	15.96954487
Gna15	8 out of 11	16.00387806
Shmt2	10 out of 11	16.01868205
Klhdc10	9 out of 11	16.02170418
Relt	9 out of 11	16.04677951
Ppp1r14b	10 out of 11	16.05501145
Fam65b	8 out of 11	16.08744262
Polr3k	10 out of 11	16.10288003
Tnfrsf26	8 out of 11	16.22623108
Tank	10 out of 11	16.23194815
Crlf2	9 out of 11	16.23660044
Mm.211177	8 out of 11	16.25426676
Slc25a43	9 out of 11	16.26212167
A_52_P532370	7 out of 11	16.2625456
Eif4a1	9 out of 11	16.27675646
Mt3	9 out of 11	16.30171327
5730559C18Rik	7 out of 11	16.32349388
Rnf4	10 out of 11	16.32613739
Trim27	10 out of 11	16.33770572
Rab19	8 out of 11	16.36637454
Rab11fip4	8 out of 11	16.37825701
Nfkb2	8 out of 11	16.40148032
Mphosph9	8 out of 11	16.405067
ENSMUST00000073088	10 out of 11	16.42980702
Set	10 out of 11	16.43055852
Slc14a1	7 out of 11	16.44416046
Thoc6	10 out of 11	16.45600527
Slc9a9	7 out of 11	16.45787243
Mdk	9 out of 11	16.46475371
BC037034	8 out of 11	16.4745299
EG382448	8 out of 11	16.47729222
2610020H08Rik	7 out of 11	16.51093208
Gm6460	7 out of 11	16.52863882
Cacna1s	7 out of 11	16.53886653
Nags	8 out of 11	16.55127824
Tnfaip3	9 out of 11	16.56106166
Apol10b	7 out of 11	16.56556983
Pdk3	9 out of 11	16.58061328
Nup205	9 out of 11	16.59439254
Gm5431	8 out of 11	16.63470638
C1ra	9 out of 11	16.665924
Parp3	8 out of 11	16.6690608
Oaf	7 out of 11	16.68301392
Tnfsf9	8 out of 11	16.69021564
Erh	10 out of 11	16.78640677
Tubb2a	9 out of 11	16.80747862
Vrk2	9 out of 11	16.82153417
Spcs3	10 out of 11	16.89946929
Parp12	7 out of 11	16.91302108
Mis18a	10 out of 11	16.91423535
Eri1	10 out of 11	16.92497065
A_52_P18596	10 out of 11	16.94111367
Dna2	10 out of 11	16.9539556
Tcf7	7 out of 11	16.97904788
Gfer	10 out of 11	16.98787383
Pip4k2a	9 out of 11	16.99191685
Tnfsf11	7 out of 11	16.99193746
Rnf121	10 out of 11	17.01214438
Sema4a	8 out of 11	17.01343633
Nmi	9 out of 11	17.04664888
Vasp	10 out of 11	17.04726789
Nudt1	10 out of 11	17.06951122
Nol12	10 out of 11	17.08108367
Dtymk	9 out of 11	17.15028276
195534	7 out of 11	17.15530665
Rab8a	10 out of 11	17.16749477
Gm7293	9 out of 11	17.16824743
Palb2	8 out of 11	17.17506418
ENSMUST00000046911	9 out of 11	17.20497637
F730043M19Rik	8 out of 11	17.20576552
Irf1	9 out of 11	17.21830716
Tnpo1	10 out of 11	17.24231011
Adam17	10 out of 11	17.25302836
Ammecr1	7 out of 11	17.26928391
Rpf2	9 out of 11	17.26972053
Afmid	9 out of 11	17.28367037
Tmco4	10 out of 11	17.30480183
Slc16a10	9 out of 11	17.32397663
Ptges3l	8 out of 11	17.34099982
Bdh1	9 out of 11	17.34519393
Adamts7	8 out of 11	17.34962856
Paox	10 out of 11	17.35095296
Malt1	9 out of 11	17.36751917
Col1a2	7 out of 11	17.37634116
Pdgfc	7 out of 11	17.41470481
Ube2l6	7 out of 11	17.4178762
Gusb	9 out of 11	17.42216068
Tbxas1	8 out of 11	17.46030764
Vcam1	9 out of 11	17.48110249
A_52_P89683	9 out of 11	17.4949098
A_52_P513624	9 out of 11	17.50396471
Golt1b	10 out of 11	17.53944784
Bard1	7 out of 11	17.54709073
A_52_P399536	8 out of 11	17.55189881
Nfatc1	9 out of 11	17.55761405
Rassf2	10 out of 11	17.59843322
Selrc1	10 out of 11	17.59973219
Atp8b2	10 out of 11	17.63265798
Ece2	7 out of 11	17.6769281
Nup62	11 out of 11	17.68019751
A_52_P214241	7 out of 11	17.71161514
Apaf1	10 out of 11	17.71340309
Asrgl1	11 out of 11	17.71372018
Serpinb8	8 out of 11	17.7204291
Tapbpl	9 out of 11	17.72178856
Lgals9	7 out of 11	17.74369149
H60a	7 out of 11	17.76744243
Ptgs1	9 out of 11	17.77827198
Rbm3	9 out of 11	17.78595644
Psmd14	10 out of 11	17.79753795
Piwil4	8 out of 11	17.80151988
A_52_P551154	10 out of 11	17.82503033
Cpz	8 out of 11	17.84118108
A_52_P645432	10 out of 11	17.84985461
Ntpcr	9 out of 11	17.87717439
Slain1	7 out of 11	17.88087657
Vma21	10 out of 11	17.88620674
Klrb1f	8 out of 11	17.89204684
Cenpt	9 out of 11	17.90885812
Haus8	8 out of 11	17.94875326
Nampt	8 out of 11	17.9733133
Hmga1	10 out of 11	17.98597977
Ccno	7 out of 11	17.99062252
Leo1	7 out of 11	18.03077318
Nfs1	10 out of 11	18.05662983
Trpv2	9 out of 11	18.07059201
Eif2s1	10 out of 11	18.08349555
Fyn	9 out of 11	18.11791788
Thyn1	10 out of 11	18.12372018
Nav3	7 out of 11	18.12452937
Adat2	10 out of 11	18.13272964
Sh2d5	7 out of 11	18.13885398
Rad51c	7 out of 11	18.14528442
Relb	10 out of 11	18.18804391
Dcp2	10 out of 11	18.21426091
Tyrobp	9 out of 11	18.25295482
Ap2s1	10 out of 11	18.25827163
Irf9	10 out of 11	18.284786
Donson	10 out of 11	18.305687
Vmp1	9 out of 11	18.32167034
Tes	9 out of 11	18.36469323
Rmi2	7 out of 11	18.36907977
Lgals3	9 out of 11	18.38268401
Snrpe	9 out of 11	18.38329796
A_52_P6621	8 out of 11	18.39381697
A_52_P55489	9 out of 11	18.40382838
Nup37	9 out of 11	18.42479918
Procr	9 out of 11	18.44050526
ENSMUSG00000059082	10 out of 11	18.47625879
Tnfsf8	7 out of 11	18.49131667
4930524J08Rik	10 out of 11	18.52378551
Hist1h2bk	9 out of 11	18.55542606
Hsd3b3	9 out of 11	18.64408188
A_52_P221024	8 out of 11	18.6465737
ENSMUSG00000067504	9 out of 11	18.64996041
A_51_P144143	9 out of 11	18.68907258
C130098B18Rik	9 out of 11	18.6926912
Ccdc69	7 out of 11	18.69314581
Plk3	9 out of 11	18.70430913
Ccdc34	8 out of 11	18.70817883
Mctp2	7 out of 11	18.71499402
Galnt12	7 out of 11	18.72515107
Rab20	8 out of 11	18.72548126
Cdca4	10 out of 11	18.73181593
A_52_P600824	9 out of 11	18.78350875
Evi5l	9 out of 11	18.78406141
Suv39h2	7 out of 11	18.79547891
Col18a1	10 out of 11	18.79858195
Sdsl	8 out of 11	18.80018507
Dok1	10 out of 11	18.80502695
Pqlc2	9 out of 11	18.86073783
631366	9 out of 11	18.89695989
2610036A22Rik	8 out of 11	18.90012367
Pilra	9 out of 11	18.90447695
Ppil1	10 out of 11	18.92647969
Rgs19	9 out of 11	18.93583795
G2e3	10 out of 11	18.94257264
A630033H20Rik	8 out of 11	18.94985181
Eda2r	9 out of 11	18.97403654
Gadd45g	7 out of 11	18.98693007
Nipa2	9 out of 11	19.00402666
Cep72	10 out of 11	19.01733196
Nhp2	10 out of 11	19.03961613
Ebi3	7 out of 11	19.10164421
Wdr62	10 out of 11	19.12015766
A_52_P654437	9 out of 11	19.12432558
Tipin	9 out of 11	19.1307051
Klk1b27	7 out of 11	19.13363046
A930003A15Rik	8 out of 11	19.17184393
Pml	10 out of 11	19.20193451
Adam11	9 out of 11	19.2038405
Gm13152	8 out of 11	19.21331876
Rrbp1	8 out of 11	19.25111912
Mtbp	10 out of 11	19.26045134
AK012844	10 out of 11	19.28155008
Mm.336407	8 out of 11	19.30699669
BC048355	7 out of 11	19.31788958
S100a10	8 out of 11	19.3259981
1500012F01Rik	10 out of 11	19.33523301
H2-T24	8 out of 11	19.35611363
Gch1	9 out of 11	19.37260198
Fam132b	7 out of 11	19.37736593
Daxx	8 out of 11	19.37986209
5033430I15Rik	10 out of 11	19.40872358
4930444F02Rik	10 out of 11	19.41355443
0610039H22Rik	10 out of 11	19.41627642
Rgs10	9 out of 11	19.44196012
Pitrm1	11 out of 11	19.44419548
Nek6	10 out of 11	19.44809619
Ccdc25	9 out of 11	19.52321577
Grk6	10 out of 11	19.53141186
Foxp3	7 out of 11	19.53733999
Il11	7 out of 11	19.54342058
Tapbp	9 out of 11	19.55334606
Gemin6	10 out of 11	19.55445048
Nup210	8 out of 11	19.57259247
Tbc1d1	10 out of 11	19.62210636
Sdk1	10 out of 11	19.62929707
Pou3f1	7 out of 11	19.64352325
C4a	8 out of 11	19.6630922
1700029F09Rik	10 out of 11	19.67579545
Rcan3	10 out of 11	19.69284638
Raet1a	9 out of 11	19.69607294
Psme2	10 out of 11	19.71612872
Qprt	7 out of 11	19.78761706
Sirpa	10 out of 11	19.78808807
Nktr	11 out of 11	19.79642404
Gimap4	7 out of 11	19.80896215
9930111J21Rik2	8 out of 11	19.84872236
H2-T23	10 out of 11	19.86307911
Snx5	10 out of 11	19.8907787
A_52_P465129	8 out of 11	19.904486
Psph	11 out of 11	19.95098136
Cdc25a	10 out of 11	19.95619682
Plekho2	9 out of 11	19.95864459
P2ry13	9 out of 11	19.98772594
Dtx1	7 out of 11	19.99774331
Arg2	9 out of 11	19.99901183
Ubash3b	8 out of 11	20.0341939
5033418A18Rik	9 out of 11	20.0788749
ENSMUSG00000060243	10 out of 11	20.08387041
Ino80c	9 out of 11	20.11780848
Ptrh1	10 out of 11	20.12932774
Lrp8	8 out of 11	20.17784747
Traf3ip3	7 out of 11	20.19517202
Gzmm	7 out of 11	20.22934114
Erap1	10 out of 11	20.23067849
Trim69	8 out of 11	20.23591656
Smc6	9 out of 11	20.24661331
Dusp10	10 out of 11	20.29626138
Dnajc2	10 out of 11	20.33069164
2610029I01Rik	10 out of 11	20.37839913
Slc27a6	9 out of 11	20.37867728
A130014H13Rik	7 out of 11	20.38348454
Tmem54	8 out of 11	20.3865639
Gmfg	9 out of 11	20.39409595
Cd40	10 out of 11	20.41483532
AK039806	9 out of 11	20.4582808
Fgr	10 out of 11	20.51459332
Dock11	8 out of 11	20.61539815
Rgs14	9 out of 11	20.63910014
Gnpda1	10 out of 11	20.65780643
Mcoln2	7 out of 11	20.79923338
Csf2rb	9 out of 11	20.81760669
Gda	8 out of 11	20.8319552
Psmb10	10 out of 11	20.8680945
Stk39	10 out of 11	20.87532159
Fntb	10 out of 11	20.87896155
Phf6	9 out of 11	20.88424565
AK042092	8 out of 11	20.88992117
Pacsin1	8 out of 11	20.94856648
Slco4a1	9 out of 11	20.95545658
Galnt7	10 out of 11	20.96613353
Bri3bp	10 out of 11	20.97580629
4831426I19Rik	10 out of 11	21.02754941
A_51_P302550	10 out of 11	21.04822471
Gbp7	7 out of 11	21.0620607
Ly6c1	9 out of 11	21.08759785
Ppm1h	10 out of 11	21.0971454
Emp3	10 out of 11	21.12781994
Tmem167	10 out of 11	21.13936491
Cep192	10 out of 11	21.14129402
Pdss1	9 out of 11	21.14301089
H2-D1	9 out of 11	21.15838116
Arpc4	10 out of 11	21.1700827
Magohb	10 out of 11	21.20960405
Unc93b1	9 out of 11	21.21429755
Hist1h4f	9 out of 11	21.22596687
Tifa	9 out of 11	21.25085272
Ctps	8 out of 11	21.28252131
2010110K18Rik	8 out of 11	21.29261054
ENSMUST00000078613	10 out of 11	21.30600605
Lsp1	7 out of 11	21.31877255
A_52_P1037106	7 out of 11	21.31877937
Isg20	8 out of 11	21.34626901
Gmfb	10 out of 11	21.38429894
Uchl4	11 out of 11	21.41635987
Eno1	9 out of 11	21.4420441
Taf1d	10 out of 11	21.46315096
Umps	10 out of 11	21.47121107
5430435G22Rik	10 out of 11	21.4758371
Dnajc5	10 out of 11	21.47993105
Naip2	9 out of 11	21.4880059
Nus1	10 out of 11	21.49980078
Rab32	10 out of 11	21.53706958
B2m	10 out of 11	21.57701907
Sap30	9 out of 11	21.57977184
Grn	9 out of 11	21.62715853
Chek2	9 out of 11	21.63015031
H2-Q7	9 out of 11	21.65940096
Cdkn2aipnl	11 out of 11	21.69181031
A_52_P57582	8 out of 11	21.73050169
Tpmt	10 out of 11	21.73766868
Gpr18	7 out of 11	21.73917345
A_52_P716675	8 out of 11	21.76901814
Gpr160	9 out of 11	21.83250269
Rom1	10 out of 11	21.83698504
Casp8	10 out of 11	21.96724313
Steap1	8 out of 11	21.99081299
Kdelr3	9 out of 11	22.00974827
Coro1a	11 out of 11	22.01776402
Ddx21	10 out of 11	22.03874654
Zdhhc24	9 out of 11	22.08268594
Coro7	11 out of 11	22.08832334
Trafd1	10 out of 11	22.1303119
E230029C05Rik	9 out of 11	22.15273539
Bzw1	10 out of 11	22.17288465
A_52_P200925	10 out of 11	22.17381389
Pdcd1lg2	8 out of 11	22.17842094
Zcchc18	7 out of 11	22.20652626
Rcc2	9 out of 11	22.21542852
A_52_P553799	8 out of 11	22.21845235
Il21	7 out of 11	22.22825752
Snrpd1	10 out of 11	22.24755594
C4b	8 out of 11	22.28945656
Krt85	7 out of 11	22.30246241
Prune2	10 out of 11	22.31188378
Pik3ap1	10 out of 11	22.35245418
Cyp4f18	8 out of 11	22.36792879
ENSMUSG00000059095	10 out of 11	22.38629333
Baz1a	11 out of 11	22.39051876
A_52_P406216	10 out of 11	22.39474536
Irgm2	7 out of 11	22.40455212
Mthfd1l	7 out of 11	22.40672026
Sh3bp1	9 out of 11	22.50457297
Znrf2	10 out of 11	22.50590865
Ggct	10 out of 11	22.52178857
Gdf15	9 out of 11	22.54128377
Arl11	9 out of 11	22.58893538
Hexb	9 out of 11	22.60235211
Kif21b	7 out of 11	22.62571559
ENSMUSG00000061879	10 out of 11	22.63568798
1-Mar	9 out of 11	22.65079715
Haus3	10 out of 11	22.68023796
Eif1ad	10 out of 11	22.68682741
Ndufab1	10 out of 11	22.70220537
Fam189b	8 out of 11	22.76131517
Gosr2	10 out of 11	22.79126159
Fpr2	7 out of 11	22.81821118
Wdr67	10 out of 11	22.83982775
2700094K13Rik	11 out of 11	22.84328066
Arhgap4	7 out of 11	22.85932131
Lamc2	10 out of 11	22.87692695
Plb1	8 out of 11	22.90408643
Cklf	10 out of 11	22.91759805
Nudt5	10 out of 11	22.91940973
Klra17	7 out of 11	22.93905141
Pold1	10 out of 11	22.94474927
Ccrn4l	10 out of 11	22.97687528
Smpdl3b	8 out of 11	23.0054915
A830091E24	8 out of 11	23.05789124
Gba	10 out of 11	23.06053737
Ak2	10 out of 11	23.06127726
ENSMUSG00000073144	8 out of 11	23.06630795
A630005I04Rik	10 out of 11	23.07218007
Adrbk1	11 out of 11	23.11052345
Hck	10 out of 11	23.11569444
Aldh1l2	7 out of 11	23.1173993
1700021A07Rik	8 out of 11	23.129305
Mm.295311	8 out of 11	23.15264652
Rangap1	9 out of 11	23.18219261
A_52_P229210	10 out of 11	23.21993634
Ifi203	11 out of 11	23.22440167
Igf2bp3	8 out of 11	23.23567704
Ogfr	10 out of 11	23.25036241
Cd80	8 out of 11	23.25520754
Itgax	8 out of 11	23.26144294
A_52_P395508	9 out of 11	23.27079526
Cd200r1	9 out of 11	23.29959731
Dpy19l1	11 out of 11	23.3042003
Lap3	9 out of 11	23.30991882
Skp2	10 out of 11	23.31419869
Ikzf1	7 out of 11	23.40423734
Myd88	10 out of 11	23.41679037
B4galnt1	9 out of 11	23.45163728
Nup43	10 out of 11	23.4805135
Htt	10 out of 11	23.55189707
Galnt6	9 out of 11	23.58111658
Ergic1	10 out of 11	23.64131362
1700017B05Rik	10 out of 11	23.68279815
H2-Q1	8 out of 11	23.70468971
670106	9 out of 11	23.70473401
Ptpn18	9 out of 11	23.71832357
Gramd1b	10 out of 11	23.72156466
5830468F06Rik	10 out of 11	23.73152755
Clec4a1	7 out of 11	23.73243795
A_52_P285722	8 out of 11	23.74667621
Cmtm2a	11 out of 11	23.7479069
Cd300a	8 out of 11	23.78038172
Serpinb9	7 out of 11	23.89334296
Cyba	9 out of 11	23.89335745
Qpctl	9 out of 11	23.90409375
Hpse	7 out of 11	24.01139445
Myo1g	7 out of 11	24.02537936
1810008A18Rik	10 out of 11	24.04396311
Cd2bp2	10 out of 11	24.04969194
Zfp593	10 out of 11	24.06590864
Sfpi1	9 out of 11	24.09172093
Lilra6	9 out of 11	24.09378346
Serpina3i	9 out of 11	24.11294534
Abhd8	9 out of 11	24.12301188
Ap2b1	10 out of 11	24.12447764
Ctsz	10 out of 11	24.13867535
Lrg1	9 out of 11	24.22678075
Galnt10	10 out of 11	24.27433732
Anp32e	10 out of 11	24.29844051
Psd4	8 out of 11	24.30939305
Gm19705	8 out of 11	24.3638508
Card11	9 out of 11	24.39151319
A_52_P764477	10 out of 11	24.40767193
P2ry10	9 out of 11	24.41506982
Arl5c	7 out of 11	24.43098529
Zfp367	11 out of 11	24.43180173
Slc2a6	7 out of 11	24.4909366
Cpne2	9 out of 11	24.50843666
Il27ra	7 out of 11	24.54772155
C3	8 out of 11	24.59642489
Ctsc	10 out of 11	24.6048685
545342	10 out of 11	24.64911847
Tubb4a	10 out of 11	24.66056603
Adamts12	7 out of 11	24.68549381
Orc1	8 out of 11	24.68863266
Rwdd4a	10 out of 11	24.69753677
Prkcb	8 out of 11	24.7088804
F10	8 out of 11	24.73157609
Clec4n	8 out of 11	24.74626596
Cdkn2d	11 out of 11	24.77108049
Ccng1	10 out of 11	24.77496311
Exosc8	10 out of 11	24.813173
Plek	10 out of 11	24.82759869
Cdc25b	8 out of 11	24.88778714
Rod1	11 out of 11	24.89658635
Cdc42se1	11 out of 11	24.96527458
Kpna3	10 out of 11	25.00028742
1700054N08Rik	10 out of 11	25.0094986
Nans	10 out of 11	25.02149532
Ddx11	9 out of 11	25.07604529
Parp14	9 out of 11	25.10878954
Rasl2-9	11 out of 11	25.13449334
Ppt1	10 out of 11	25.14385962
Ncf1	10 out of 11	25.18025645
Cd244	9 out of 11	25.21024317
Ifih1	9 out of 11	25.21603698
Mmp25	9 out of 11	25.3074628
Col22a1	10 out of 11	25.32834368
Mre11a	10 out of 11	25.34463664
Wipf1	10 out of 11	25.34993946
D16Ertd472e	11 out of 11	25.39444115
Mm.327075	9 out of 11	25.43463262
Abtb2	10 out of 11	25.43923166
Hmox1	10 out of 11	25.45949745
Gpr174	8 out of 11	25.50939545
H2-M3	10 out of 11	25.52209354
ENSMUST00000088886	10 out of 11	25.55412622
H2-D4	7 out of 11	25.62801782
Ppp3cc	11 out of 11	25.65224068
Tesc	7 out of 11	25.66502499
Loxl2	9 out of 11	25.71521215
Stk17b	10 out of 11	25.72645852
H2-K2	9 out of 11	25.74570685
Mcm8	10 out of 11	25.80852753
A_52_P322927	9 out of 11	25.83253951
A_52_P272054	9 out of 11	25.83314988
Sass6	10 out of 11	25.862336
Rnaseh2b	11 out of 11	25.93283904
Map4k1	8 out of 11	25.99749937
Ttf2	10 out of 11	26.03834187
Smap2	11 out of 11	26.04784312
Chst10	8 out of 11	26.05024619
Irf5	10 out of 11	26.13741587
Parp11	10 out of 11	26.16002833
Tlr7	9 out of 11	26.16384558
Dbc1	9 out of 11	26.17398321
Lman1	10 out of 11	26.17788753
Pkp3	9 out of 11	26.21174821
Dnmt3a	9 out of 11	26.23054887
A130071D04Rik	8 out of 11	26.24178362
Cfp	9 out of 11	26.29777796
Pnp	10 out of 11	26.3287162
Iqgap2	11 out of 11	26.33927029
Cfl1	10 out of 11	26.40452552
Nup50	10 out of 11	26.41477929
Ly6i	9 out of 11	26.42476582
Sdcbp2	11 out of 11	26.45820568
Tnfaip8l2	9 out of 11	26.47021941
Dnajc9	11 out of 11	26.47577152
H2-Q2	9 out of 11	26.54252999
Sult6b1	10 out of 11	26.56526685
Efhd2	10 out of 11	26.67089919
Coro2a	10 out of 11	26.67102776
Pydc4	9 out of 11	26.70383534
Plcxd2	11 out of 11	26.7100295
A_52_P708886	11 out of 11	26.71577755
Ccl19	9 out of 11	26.79195753
Arhgap15	10 out of 11	26.81918534
Adap1	9 out of 11	26.87434134
Ykt6	10 out of 11	26.88440554
Plcl2	10 out of 11	26.89059879
Tlr2	9 out of 11	26.91350523
Lmnb2	10 out of 11	26.92288742
Sdf2l1	8 out of 11	26.94514217
Car7	7 out of 11	26.96283904
Dapp1	10 out of 11	26.96422258
Topbp1	11 out of 11	26.98949081
AK013903	10 out of 11	27.02418345
Clcn5	9 out of 11	27.03165217
Mitd1	10 out of 11	27.04247841
ENSMUST00000074060	8 out of 11	27.05114771
Ccdc86	10 out of 11	27.05720609
D0H4S114	8 out of 11	27.07020673
Zranb3	9 out of 11	27.10204781
Stmn1	10 out of 11	27.1212778
A_52_P182118	10 out of 11	27.13078379
Themis2	9 out of 11	27.14558355
Tap2	10 out of 11	27.15897559
Ppm1n	8 out of 11	27.16686263
Ptk2b	10 out of 11	27.18594853
A_52_P1173559	8 out of 11	27.30150642
Aldh18a1	10 out of 11	27.32009592
